OrderID,ProductID,Quantity,UnitPrice
8993,1420,3,3510
8993,1589,1,3010
8993,1518,3,5860
8993,1575,3,1360
8994,1288,2,430
8994,1221,1,1940
8995,1417,3,6520
8995,1485,1,1240
8996,1104,2,7110
8996,1083,1,6770
8996,1157,3,1400
8997,1864,3,2160
8997,1949,1,2490
8998,1274,1,2000
8998,1221,2,1940
8998,1342,2,640
8999,1961,3,3940
9000,1840,2,2700
9000,1986,3,2400
9000,1939,1,2440
9000,1926,2,1250
9001,1828,1,1120
9001,1861,2,1530
9002,1233,3,1640
9002,1924,2,2200
9002,1869,2,1670
9002,1925,1,1230
9003,1337,1,860
9003,1603,1,400
9004,1643,3,700
9004,1708,3,50
9004,1925,1,1230
9005,1096,3,7560
9005,1802,3,1270
9005,1830,2,810
9006,1168,1,1670
9006,1129,1,2600
9006,1521,3,9530
9006,1806,3,2340
9007,1602,3,190
9007,1741,3,530
9008,1177,3,4660
9008,1164,1,3420
9008,1063,1,500
9009,1019,1,3650
9009,1140,1,4390
9009,1061,1,1680
9010,1444,1,8400
9010,1422,2,4760
9011,1468,2,8720
9011,1589,2,3010
9012,1841,1,720
9012,1813,1,2940
9013,1801,2,3240
9013,1963,1,1160
9013,1878,1,2920
9014,1601,2,500
9014,1221,3,1940
9014,1175,3,5340
9015,1408,3,7180
9015,1469,3,2080
9016,1811,2,2460
9016,1829,1,2630
9016,1926,1,1250
9017,1808,1,2490
9017,1354,1,1240
9017,1499,3,2990
9017,1029,1,2460
9018,1274,1,2000
9018,1282,3,1170
9018,1301,1,490
9019,1696,3,800
9019,1737,1,390
9019,1668,1,140
9020,1800,3,450
9020,1250,2,2200
9020,1291,3,1760
9020,1381,2,1290
9021,1809,2,1740
9021,1546,2,3890
9021,1671,3,280
9022,1016,1,2440
9022,1665,2,890
9023,1185,2,2340
9023,1306,1,1100
9024,1222,3,1290
9024,1341,1,360
9024,1214,1,1880
9025,1087,2,860
9026,1993,1,3620
9026,1034,2,3980
9027,1401,2,1070
9027,1543,1,7930
9028,1541,3,5240
9028,1582,1,9520
9028,1527,3,4800
9029,1284,1,1330
9029,1213,3,110
9030,1001,1,5860
9030,1084,3,6960
9030,1005,2,5430
9030,1189,1,8140
9031,1636,2,670
9031,1676,1,200
9031,1701,3,260
9032,1162,2,6800
9032,1366,1,1830
9033,1577,2,8450
9033,1586,1,4850
9034,1581,1,5930
9034,1542,3,1800
9034,1447,1,710
9035,1672,1,470
9035,1657,2,530
9035,1707,2,550
9035,1748,2,170
9036,1921,3,1770
9036,1815,3,310
9037,1328,2,740
9037,1287,1,1730
9038,1865,1,480
9038,1946,1,2150
9038,1326,1,2060
9039,1146,1,550
9039,1094,3,7840
9040,1225,1,1070
9040,1555,2,1460
9040,1246,1,1710
9041,1261,2,1000
9041,1350,3,1220
9041,1311,2,390
9042,1257,3,1430
9042,1473,2,2870
9042,1669,3,830
9042,1911,2,3680
9043,1881,2,2570
9043,1903,2,1290
9044,1249,1,810
9044,1366,2,1830
9045,1561,1,6540
9045,1522,1,2450
9045,1567,3,1200
9046,1154,1,8410
9046,1123,3,2770
9047,1600,2,5300
9047,1924,1,2200
9047,1676,1,200
9047,1711,2,410
9048,1668,3,140
9048,1366,2,1830
9048,1783,3,640
9049,1248,1,2370
9049,1361,3,1730
9049,1905,2,3530
9050,1513,3,9350
9050,1517,1,3610
9051,1584,3,8420
9051,1481,2,4690
9051,1562,1,610
9051,1875,2,2090
9052,1328,2,740
9052,1201,3,2490
9053,1324,3,1040
9053,1213,2,110
9054,1496,1,2790
9054,1443,2,9980
9054,1421,3,3920
9055,1484,1,4580
9055,1502,3,3600
9056,1313,1,2340
9056,1389,1,1890
9057,1048,2,4980
9057,1041,3,1950
9057,1110,1,550
9058,1201,1,2490
9058,1115,2,6080
9058,1902,1,3870
9058,1903,1,1290
9059,1966,1,700
9059,1959,3,2930
9060,1145,2,2070
9060,1059,2,8350
9060,1111,3,3260
9061,1023,1,3550
9061,1183,2,5930
9062,1322,2,200
9063,1361,3,1730
9063,1706,2,680
9063,1262,1,430
9064,1905,1,3530
9064,1882,1,2200
9065,1584,3,8420
9065,1517,3,3610
9065,1422,3,4760
9066,1480,3,940
9066,1889,2,3130
9066,1438,2,850
9067,1348,3,120
9067,1381,3,1290
9068,1250,3,2200
9068,1843,1,3890
9068,1341,2,360
9068,1231,3,710
9069,1089,2,3610
9069,1061,3,1680
9069,1125,2,5320
9070,1304,3,1680
9070,1343,3,340
9071,1184,1,1310
9071,1083,3,6770
9071,1117,2,2970
9072,1769,1,930
9072,1781,2,580
9072,1751,3,610
9073,1881,1,2570
9073,1506,3,7160
9073,1942,1,520
9074,1992,3,2030
9074,1603,3,400
9074,1436,3,6520
9074,1383,3,2140
9075,1069,2,4050
9075,1149,3,6440
9076,1272,1,2090
9076,1360,2,2290
9076,1285,2,2140
9076,1327,1,840
9077,1241,2,990
9077,1210,2,1680
9077,1211,3,1930
9078,1624,3,500
9078,1795,3,680
9079,1144,2,1930
9079,1545,2,3530
9079,1872,2,3850
9079,1575,3,1360
9080,1649,1,350
9080,1691,3,760
9080,1533,3,9540
9081,1889,1,3130
9081,1804,3,3000
9081,1925,3,1230
9081,1830,2,810
9082,1661,2,260
9083,1201,2,2490
9083,1242,3,1990
9084,1032,1,4990
9084,1241,3,990
9084,1202,3,2000
9085,1612,2,770
9085,1726,2,840
9086,1881,2,2570
9086,1845,1,3880
9086,1846,2,3110
9087,1251,3,530
9087,1381,3,1290
9087,1350,3,1220
9088,1720,3,480
9088,1588,2,5840
9088,1133,3,1300
9089,1411,2,5850
9089,1572,3,1020
9090,1091,3,2210
9090,1135,3,1380
9091,1720,2,480
9091,1188,2,4160
9091,1087,2,860
9092,1264,3,1420
9092,1552,3,3650
9092,1203,2,1180
9093,1585,2,4190
9093,1883,1,300
9093,1861,3,1530
9094,1304,3,1680
9094,1505,1,6830
9094,1882,2,2200
9094,1727,2,460
9095,1769,3,930
9095,1723,3,340
9095,1788,3,250
9096,1401,1,1070
9096,1543,1,7930
9097,1151,1,2700
9097,1175,2,5340
9098,1545,2,3530
9098,1507,1,4030
9099,1511,1,6900
9100,1080,1,1830
9100,1147,1,5090
9101,1848,3,2000
9101,1861,3,1530
9101,1823,1,710
9102,1802,3,1270
9102,1956,3,1390
9102,1877,3,1100
9103,1403,2,7360
9103,1461,1,5300
9103,1423,2,3860
9104,1826,1,2240
9104,1885,1,2330
9105,1602,3,190
9105,1791,2,870
9106,1787,3,740
9106,1797,1,210
9107,1875,2,2090
9107,1939,2,2440
9107,1996,1,2900
9107,1850,1,3600
9108,1088,2,2100
9108,1178,2,6790
9108,1180,3,3480
9108,1022,1,6930
9109,1885,2,2330
9109,1807,3,1370
9110,1233,3,1640
9110,1244,3,290
9111,1585,1,4190
9111,1577,1,8450
9112,1561,3,6540
9112,1570,3,1010
9112,1508,3,3680
9113,1317,2,1390
9114,1283,3,1630
9115,1723,2,340
9115,1124,3,8490
9115,1430,2,3680
9116,1177,1,4660
9116,1026,2,6960
9116,1028,2,3770
9116,1174,2,8160
9117,1769,2,930
9117,1791,1,870
9118,1180,1,3480
9118,1181,1,3510
9118,1079,3,6010
9119,1090,1,4980
9119,1031,1,7780
9120,1728,3,660
9120,1721,1,120
9120,1112,1,8550
9120,1996,1,2900
9121,1464,2,7550
9121,1528,1,1500
9121,1096,2,7560
9121,1615,2,730
9122,1256,2,2060
9122,1207,1,240
9123,1851,2,2820
9124,1364,2,1820
9124,1343,2,340
9125,1792,1,760
9125,1673,3,930
9125,1631,1,830
9125,1655,3,920
9126,1388,1,600
9126,1246,3,1710
9127,1811,2,2460
9127,1813,1,2940
9128,1521,3,9530
9128,1546,2,3890
9128,1523,2,7260
9129,1162,1,6800
9129,1156,2,3660
9129,1126,3,8950
9129,1154,3,8410
9130,1907,2,3850
9130,1370,1,2190
9130,1011,1,3520
9131,1307,1,1260
9131,1292,3,510
9132,1204,1,1100
9132,1343,2,340
9133,1865,1,480
9133,1939,3,2440
9133,1855,2,2520
9133,1887,1,2280
9134,1049,2,7950
9134,1003,2,560
9134,1028,1,3770
9134,1053,2,4550
9135,1741,2,530
9135,1702,1,400
9135,1303,3,320
9136,1848,2,2000
9136,1846,3,3110
9137,1321,3,2350
9137,1354,2,1240
9137,1382,3,1080
9138,1689,1,400
9138,1627,3,420
9139,1152,3,6620
9139,1043,2,8660
9140,1336,3,2360
9140,1236,2,980
9140,1670,2,900
9141,1304,2,1680
9141,1363,1,1390
9141,1301,1,490
9142,1902,2,3870
9142,1910,3,1300
9143,1825,1,1270
9143,1314,2,2490
9143,1884,3,1780
9143,1869,1,1670
9144,1186,3,3950
9144,1114,2,7200
9145,1414,2,7680
9145,1358,1,1630
9146,1921,2,1770
9146,1983,1,540
9147,1402,3,650
9147,1515,2,4040
9147,1524,3,4850
9148,1241,3,990
9148,1302,2,700
9149,1322,3,200
9149,1221,3,1940
9150,1131,1,2310
9150,1135,2,1380
9151,1548,1,9380
9151,1589,1,3010
9151,1894,3,150
9152,1461,1,5300
9152,1423,1,3860
9153,1385,1,710
9153,1722,2,150
9153,1661,2,260
9154,1402,1,650
9154,1404,1,1520
9154,1638,3,700
9155,1344,2,1670
9155,1293,3,1800
9156,1666,2,380
9156,1652,3,140
9156,1084,2,6960
9157,1696,1,800
9157,1637,1,460
9157,1668,1,140
9157,1629,2,640
9158,1814,2,750
9159,1368,2,2470
9159,1261,3,1000
9160,1283,3,1630
9160,1284,2,1330
9161,1461,3,5300
9161,1503,2,7140
9162,1531,3,8440
9162,1044,3,3810
9162,1101,1,1240
9162,1182,2,1240
9163,1888,1,2500
9164,1225,3,1070
9164,1246,2,1710
9165,1072,2,2920
9165,1103,3,6360
9166,1501,3,1290
9166,1374,3,550
9166,1423,3,3860
9167,1601,3,500
9167,1602,1,190
9168,1200,3,5590
9168,1029,3,2460
9169,1566,3,1200
9169,1495,1,3310
9170,1581,3,5930
9170,1583,2,1700
9171,1869,2,1670
9171,1847,2,330
9171,1935,1,1300
9172,1724,3,180
9172,1612,1,770
9173,1712,3,70
9173,1766,2,740
9174,1738,2,480
9174,1996,1,2900
9175,1837,3,3590
9175,1934,1,3500
9175,1983,3,540
9176,1880,3,1460
9176,1017,2,3770
9176,1135,1,1380
9177,1865,3,480
9177,1924,3,2200
9177,1909,1,2210
9177,1102,3,8490
9178,1928,2,3140
9178,1941,3,2700
9179,1945,2,350
9179,1668,2,140
9179,1663,1,860
9180,1632,1,890
9180,1666,2,380
9181,1321,2,2350
9181,1290,1,380
9181,1211,1,1930
9182,1909,3,2210
9182,1831,3,2830
9183,1561,3,6540
9183,1442,2,4050
9183,1467,1,8810
9183,1387,2,1720
9184,1033,3,7320
9184,1281,1,1170
9184,1314,2,2490
9184,1222,3,1290
9185,1011,3,3520
9185,1021,2,2850
9186,1288,3,430
9186,1812,3,3860
9186,1261,1,1000
9187,1464,2,7550
9187,1521,2,9530
9187,1422,2,4760
9188,1705,3,190
9188,1743,2,190
9189,1622,3,80
9189,1302,3,700
9190,1044,2,3810
9190,1157,3,1400
9190,1886,1,2060
9190,1023,3,3550
9191,1171,2,8810
9191,1175,1,5340
9192,1481,2,4690
9192,1564,2,9710
9192,1582,1,9520
9193,1548,1,9380
9193,1549,1,9180
9194,1344,2,1670
9194,1324,3,1040
9194,1263,3,1180
9195,1404,2,1520
9195,1003,2,560
9195,1084,3,6960
9195,1117,1,2970
9196,1965,1,3660
9196,1846,3,3110
9197,1138,1,5310
9197,1086,3,1000
9197,1054,3,330
9198,1441,1,1510
9198,1482,2,2010
9198,1146,2,550
9198,1447,3,710
9199,1045,3,3950
9199,1038,1,7570
9199,1031,1,7780
9200,1001,2,5860
9200,1044,3,3810
9200,1142,3,620
9200,1151,2,2700
9201,1544,3,9170
9201,1421,3,3920
9201,1462,3,5140
9202,1480,3,940
9202,1369,1,1940
9202,1206,2,1140
9203,1314,1,2490
9203,1236,3,980
9203,1631,3,830
9204,1290,3,380
9204,1236,1,980
9204,1253,3,1900
9204,1223,1,1440
9205,1137,2,5550
9205,1164,1,3420
9205,1023,2,3550
9206,1401,2,1070
9206,1597,3,7910
9207,1168,3,1670
9207,1199,2,6270
9208,1241,1,990
9208,1635,1,390
9208,1342,3,640
9209,1681,1,920
9209,1526,3,3270
9210,1667,1,570
9210,1391,1,1660
9211,1257,3,1430
9211,1212,3,170
9211,1343,2,340
9212,1477,2,6530
9212,1834,1,2020
9212,1405,2,2900
9213,1393,2,850
9213,1988,3,2310
9213,1981,1,660
9214,1626,1,790
9214,1612,2,770
9214,1735,1,180
9215,1984,3,600
9215,1132,2,6280
9215,1182,2,1240
9215,1975,1,1050
9216,1880,2,1460
9216,1986,2,2400
9216,1908,1,1040
9216,1989,1,2980
9217,1194,3,6050
9217,1046,2,6130
9217,1806,3,2340
9218,1186,2,3950
9218,1220,3,630
9218,1869,1,1670
9218,1333,1,600
9219,1464,2,7550
9219,1539,2,4130
9219,1527,2,4800
9220,1608,3,470
9220,1204,3,1100
9220,1783,1,640
9221,1223,2,1440
9221,1324,3,1040
9221,1255,2,1950
9222,1729,3,220
9222,1557,1,6820
9222,1621,1,890
9222,1791,3,870
9223,1969,2,1310
9223,1821,2,1800
9224,1650,3,820
9225,1741,2,530
9225,1782,3,900
9226,1464,2,7550
9226,1561,2,6540
9226,1582,3,9520
9227,1765,3,570
9227,1703,1,910
9228,1290,2,380
9228,1261,3,1000
9228,1271,1,1860
9229,1086,3,1000
9229,1054,3,330
9230,1962,2,2420
9230,1930,1,450
9231,1348,2,120
9231,1301,3,490
9232,1128,3,5700
9232,1156,1,3660
9232,1120,1,7540
9233,1969,3,1310
9233,1982,3,3180
9233,1831,3,2830
9234,1001,1,5860
9234,1004,3,2030
9234,1022,1,6930
9235,1641,1,220
9235,1689,1,400
9235,1691,1,760
9236,1788,3,250
9236,1703,3,910
9237,1059,1,8350
9237,1156,1,3660
9238,1801,3,3240
9238,1922,2,1640
9239,1395,1,570
9239,1094,3,7840
9239,1335,1,1560
9240,1239,3,2460
9241,1752,3,730
9241,1044,1,3810
9242,1339,3,800
9242,1244,3,290
9242,1239,2,2460
9243,1865,2,480
9243,1849,2,2960
9243,1884,1,1780
9243,1950,3,3250
9244,1476,2,4820
9244,1571,2,3320
9244,1580,2,8870
9245,1321,1,2350
9245,1252,3,200
9245,1302,2,700
9246,1552,3,3650
9246,1302,1,700
9246,1591,1,4260
9247,1788,1,250
9247,1783,2,640
9248,1924,1,2200
9248,1829,1,2630
9249,1522,2,2450
9249,1547,2,3030
9250,1849,3,2960
9250,1110,2,550
9250,1951,2,560
9251,1706,3,680
9251,1642,1,710
9251,1756,2,830
9251,1724,3,180
9252,1568,3,9450
9252,1414,3,7680
9253,1345,3,780
9253,1306,2,1100
9254,1250,1,2200
9254,1573,2,1420
9254,1221,2,1940
9254,1311,3,390
9255,1128,2,5700
9255,1181,2,3510
9255,1030,3,360
9256,1225,2,1070
9256,1958,3,3160
9256,1326,2,2060
9257,1953,1,2600
9257,1986,2,2400
9257,1890,2,1750
9257,1895,1,190
9258,1051,1,1300
9258,1341,2,360
9258,1135,2,1380
9259,1184,3,1310
9259,1041,2,1950
9259,1162,2,6800
9259,1104,2,7110
9260,1827,3,740
9261,1587,3,4440
9261,1763,3,860
9261,1708,1,50
9262,1706,1,680
9262,1732,3,380
9262,1922,3,1640
9263,1283,3,1630
9263,1203,2,1180
9263,1364,1,1820
9264,1458,2,2260
9264,1523,2,7260
9264,1550,3,9510
9265,1800,3,450
9265,1209,3,1540
9265,1554,3,8540
9265,1562,2,610
9266,1508,2,3680
9266,1429,3,9510
9267,1408,1,7180
9267,1571,3,3320
9267,1031,1,7780
9268,1145,2,2070
9268,1732,2,380
9268,1804,2,3000
9268,1415,3,7580
9269,1344,2,1670
9269,1107,2,1830
9269,1323,1,1200
9270,1985,1,2270
9270,1827,1,740
9270,1047,1,4280
9271,1409,2,9780
9271,1595,1,4700
9271,1420,2,3510
9272,1001,3,5860
9272,1818,1,2150
9272,1028,1,3770
9273,1166,1,4630
9273,1470,2,5910
9273,1310,1,1920
9274,1552,1,3650
9274,1612,3,770
9274,1726,1,840
9275,1409,2,9780
9276,1485,2,1240
9276,1452,2,1470
9276,1549,2,9180
9277,1144,3,1930
9277,1161,2,7890
9277,1022,3,6930
9278,1973,3,680
9279,1384,2,1450
9279,1353,3,1340
9280,1561,3,6540
9280,1497,3,9370
9281,1827,1,740
9281,1845,3,3880
9282,1827,3,740
9282,1335,1,1560
9283,1413,2,2040
9283,1581,2,5930
9283,1502,1,3600
9283,1567,1,1200
9284,1112,2,8550
9284,1477,3,6530
9284,1103,1,6360
9285,1592,1,9020
9285,1431,1,5050
9286,1801,3,3240
9286,1153,2,4980
9286,1574,3,8510
9286,1566,3,1200
9287,1603,3,400
9287,1748,2,170
9288,1137,3,5550
9288,1925,1,1230
9288,1957,3,2620
9289,1161,1,7890
9289,1140,2,4390
9289,1079,2,6010
9290,1888,1,2500
9290,1961,1,3940
9291,1137,3,5550
9291,1164,1,3420
9291,1183,3,5930
9292,1020,2,6230
9292,1789,1,150
9292,1791,1,870
9293,1856,2,2670
9293,1457,2,5350
9293,1485,1,1240
9294,1797,2,210
9294,1679,3,430
9295,1976,3,1830
9295,1945,2,350
9295,1882,1,2200
9296,1171,2,8810
9297,1849,3,2960
9297,1991,1,2430
9298,1404,3,1520
9298,1428,1,6140
9298,1509,3,6460
9299,1864,2,2160
9299,1700,2,830
9299,1909,1,2210
9300,1472,3,9650
9300,1434,1,750
9300,1494,2,8550
9301,1083,2,6770
9302,1323,2,1200
9302,1219,3,780
9302,1239,3,2460
9303,1530,3,8600
9303,1011,2,3520
9303,1095,3,4250
9304,1919,2,970
9304,1541,3,5240
9304,1431,1,5050
9305,1849,1,2960
9305,1954,3,1270
9306,1489,1,1150
9306,1468,3,8720
9306,1423,3,3860
9307,1977,2,1600
9307,1901,3,1990
9307,1902,1,3870
9308,1195,1,440
9308,1174,2,8160
9309,1192,1,2100
9309,1996,1,2900
9309,1183,3,5930
9310,1648,3,120
9310,1734,1,850
9310,1638,3,700
9310,1791,2,870
9311,1786,3,330
9311,1612,1,770
9312,1944,3,1540
9312,1805,1,180
9312,1989,1,2980
9313,1673,1,930
9313,1069,1,4050
9313,1423,3,3860
9314,1265,1,670
9314,1372,2,1910
9314,1325,3,2090
9315,1692,3,460
9315,1686,2,840
9316,1141,2,3170
9316,1006,3,2720
9317,1546,1,3890
9317,1550,2,9510
9318,1361,3,1730
9318,1295,2,640
9319,1224,1,1150
9319,1866,2,2150
9319,1293,1,1800
9320,1452,1,1470
9320,1509,1,6460
9321,1745,1,430
9321,1643,2,700
9321,1955,2,1640
9322,1706,2,680
9322,1010,1,7740
9322,1135,3,1380
9323,1749,2,650
9323,1791,2,870
9324,1584,2,8420
9324,1442,3,4050
9325,1064,3,3350
9325,1057,2,660
9325,1163,3,1750
9326,1561,1,6540
9327,1144,2,1930
9327,1017,1,3770
9327,1411,1,5850
9327,1023,1,3550
9328,1401,1,1070
9328,1477,2,6530
9328,1094,2,7840
9329,1864,2,2160
9329,1584,2,8420
9329,1957,3,2620
9330,1883,1,300
9330,1493,2,2860
9331,1244,3,290
9331,1333,3,600
9332,1721,2,120
9332,1731,3,910
9332,1769,2,930
9332,1061,1,1680
9333,1131,2,2310
9333,1242,1,1990
9333,1067,1,5570
9334,1786,2,330
9334,1772,1,40
9335,1127,2,3610
9335,1143,3,7820
9336,1261,1,1000
9336,1222,3,1290
9337,1141,1,3170
9338,1451,1,540
9338,1491,2,8670
9339,1925,3,1230
9339,1887,2,2280
9340,1427,3,3350
9340,1459,3,2080
9340,1478,3,9700
9341,1726,1,840
9341,1767,2,240
9342,1688,3,410
9342,1743,1,190
9343,1922,1,1640
9343,1870,2,3620
9343,1975,3,1050
9344,1983,1,540
9344,1507,2,4030
9344,1663,1,860
9344,1079,3,6010
9345,1989,1,2980
9346,1390,1,2300
9347,1004,1,2030
9347,1197,2,5460
9347,1039,1,4490
9347,1143,2,7820
9348,1267,1,800
9348,1261,2,1000
9348,1294,2,1810
9349,1865,3,480
9349,1265,1,670
9349,1924,3,2200
9349,1869,3,1670
9350,1496,2,2790
9350,1550,2,9510
9350,1423,3,3860
9351,1059,2,8350
9351,1350,2,1220
9352,1041,2,1950
9352,1148,2,8540
9352,1070,1,4710
9353,1921,1,1770
9353,1803,2,2790
9354,1230,1,940
9354,1247,3,970
9355,1389,1,1890
9355,1869,2,1670
9355,1653,1,430
9355,1531,3,8440
9356,1884,1,1780
9356,1869,3,1670
9356,1925,1,1230
9357,1985,3,2270
9357,1444,2,8400
9357,1804,3,3000
9357,1869,3,1670
9358,1001,3,5860
9358,1084,1,6960
9358,1182,3,1240
9358,1310,2,1920
9359,1924,3,2200
9359,1829,3,2630
9360,1809,3,1740
9360,1991,3,2430
9361,1179,3,6860
9361,1020,2,6230
9361,1061,1,1680
9362,1672,2,470
9362,1391,2,1660
9363,1497,2,9370
9363,1501,3,1290
9363,1607,1,720
9364,1565,2,8370
9364,1478,2,9700
9365,1609,2,130
9365,1779,1,130
9365,1629,3,640
9366,1571,2,3320
9366,1419,2,7270
9366,1478,3,9700
9366,1558,2,2190
9367,1116,2,8970
9367,1540,1,3160
9367,1391,2,1660
9368,1690,2,230
9368,1659,3,890
9369,1064,2,3350
9369,1177,2,4660
9369,1163,3,1750
9370,1048,3,4980
9370,1081,2,4270
9370,1989,1,2980
9370,1110,3,550
9371,1082,3,5630
9371,1164,2,3420
9371,1141,1,3170
9372,1945,1,350
9372,1886,1,2060
9373,1713,2,620
9373,1676,3,200
9374,1128,2,5700
9374,1121,2,6460
9374,1090,3,4980
9375,1094,3,7840
9375,1126,3,8950
9376,1804,3,3000
9376,1829,2,2630
9377,1577,3,8450
9377,1530,1,8600
9377,1467,2,8810
9378,1171,2,8810
9378,1095,1,4250
9379,1721,1,120
9379,1859,3,3510
9379,1749,1,650
9379,1671,1,280
9380,1464,3,7550
9380,1521,1,9530
9380,1542,2,1800
9381,1962,3,2420
9381,1850,2,3600
9382,1461,1,5300
9382,1463,3,810
9383,1928,3,3140
9383,1881,2,2570
9383,1923,1,530
9383,1927,2,3340
9384,1470,3,5910
9384,1445,3,7950
9384,1462,2,5140
9385,1201,2,2490
9385,1330,2,2070
9385,1251,1,530
9386,1712,3,70
9386,1726,3,840
9386,1543,1,7930
9387,1411,2,5850
9387,1596,2,5390
9387,1725,2,30
9387,1823,3,710
9388,1865,2,480
9388,1806,3,2340
9389,1552,2,3650
9389,1591,2,4260
9390,1115,1,6080
9390,1054,1,330
9391,1435,2,8400
9391,1483,3,4030
9392,1264,3,1420
9392,1234,1,260
9392,1268,1,1690
9393,1801,2,3240
9393,1922,3,1640
9393,1906,2,3600
9394,1492,1,3840
9394,1551,3,1360
9395,1220,1,630
9396,1328,3,740
9396,1381,1,1290
9397,1608,3,470
9397,1622,2,80
9397,1790,2,960
9397,1719,3,240
9398,1368,3,2470
9398,1201,1,2490
9398,1202,2,2000
9399,1845,3,3880
9399,1921,2,1770
9399,1891,3,760
9399,1973,1,680
9400,1120,2,7540
9400,1081,3,4270
9400,1870,3,3620
9400,1039,3,4490
9401,1700,1,830
9401,1620,2,850
9402,1825,1,1270
9402,1826,2,2240
9402,1455,2,8230
9403,1728,1,660
9403,1377,2,440
9403,1123,3,2770
9404,1864,1,2160
9404,1969,2,1310
9405,1880,3,1460
9405,1667,2,570
9405,1623,1,900
9405,1559,2,6220
9406,1401,2,1070
9406,1562,2,610
9406,1567,2,1200
9407,1993,1,3620
9407,1843,1,3890
9407,1916,2,410
9407,1903,2,1290
9408,1825,1,1270
9408,1923,3,530
9408,1926,3,1250
9408,1822,1,2200
9409,1421,3,3920
9409,1422,2,4760
9409,1487,2,5040
9410,1771,3,310
9410,1781,2,580
9410,1669,3,830
9411,1900,3,170
9411,1870,3,3620
9412,1890,1,1750
9412,1818,1,2150
9412,1996,1,2900
9413,1361,1,1730
9413,1947,2,2330
9413,1222,1,1290
9413,1254,2,2270
9414,1378,1,1530
9414,1227,3,1150
9414,1284,2,1330
9414,1382,1,1080
9415,1531,3,8440
9415,1845,1,3880
9415,1966,1,700
9416,1632,3,890
9416,1766,1,740
9417,1682,2,560
9417,1523,1,7260
9417,1622,2,80
9418,1144,2,1930
9418,1097,1,5960
9418,1123,1,2770
9418,1959,1,2930
9419,1400,2,260
9419,1544,3,9170
9419,1627,3,420
9419,1545,3,3530
9420,1280,3,800
9420,1233,3,1640
9420,1378,1,1530
9421,1208,3,950
9421,1750,2,240
9422,1412,3,7650
9422,1431,3,5050
9423,1464,3,7550
9423,1521,1,9530
9423,1422,3,4760
9424,1216,1,1530
9424,1068,3,690
9424,1101,2,1240
9424,1190,2,8720
9425,1527,2,4800
9426,1532,2,4260
9426,1525,3,1210
9426,1566,1,1200
9427,1305,1,290
9427,1266,1,370
9427,1730,3,850
9428,1792,3,760
9428,1646,1,990
9429,1999,2,1780
9429,1287,1,1730
9430,1049,1,7950
9431,1221,1,1940
9431,1222,3,1290
9432,1854,2,100
9432,1262,1,430
9432,1260,2,1090
9432,1662,3,820
9433,1776,2,920
9433,1768,1,410
9433,1647,3,880
9434,1544,3,9170
9434,1462,1,5140
9435,1649,1,350
9435,1557,3,6820
9435,1525,2,1210
9436,1268,3,1690
9436,1261,2,1000
9437,1719,3,240
9437,1678,1,410
9437,1319,2,1430
9438,1825,3,1270
9438,1285,3,2140
9438,1926,2,1250
9439,1843,3,3890
9439,1981,1,660
9440,1584,1,8420
9440,1153,2,4980
9440,1402,3,650
9440,1581,2,5930
9441,1522,3,2450
9441,1907,3,3850
9441,1845,3,3880
9442,1817,3,990
9442,1837,2,3590
9443,1257,1,1430
9444,1120,1,7540
9444,1138,1,5310
9444,1061,1,1680
9444,1023,3,3550
9445,1580,1,8870
9445,1542,3,1800
9445,1599,2,980
9446,1328,2,740
9446,1301,2,490
9447,1083,3,6770
9448,1665,3,890
9448,1703,3,910
9449,1258,3,300
9449,1524,1,4850
9449,1541,3,5240
9449,1462,2,5140
9450,1809,3,1740
9450,1170,1,2360
9450,1831,1,2830
9451,1728,2,660
9451,1663,3,860
9452,1012,1,4950
9452,1183,1,5930
9453,1842,2,1980
9453,1910,1,1300
9454,1800,3,450
9454,1601,1,500
9455,1544,1,9170
9455,1071,3,1410
9455,1167,3,2520
9456,1700,3,830
9456,1723,1,340
9456,1708,3,50
9456,1758,1,370
9457,1592,3,9020
9457,1939,3,2440
9457,1532,2,4260
9458,1081,1,4270
9458,1122,3,2840
9458,1164,2,3420
9458,1993,1,3620
9459,1505,3,6830
9459,1457,3,5350
9460,1585,3,4190
9460,1412,1,7650
9460,1429,2,9510
9461,1612,3,770
9461,1766,2,740
9462,1442,2,4050
9462,1421,1,3920
9462,1407,3,1390
9463,1656,2,660
9463,1789,2,150
9463,1960,1,2770
9463,1479,2,5700
9464,1721,1,120
9464,1155,2,7750
9464,1742,2,500
9465,1841,1,720
9465,1535,2,2380
9465,1863,2,3000
9466,1147,2,5090
9466,1011,1,3520
9467,1151,3,2700
9468,1240,1,1800
9468,1329,2,1500
9468,1354,3,1240
9469,1865,2,480
9469,1964,3,940
9469,1989,3,2980
9470,1824,1,1220
9470,1889,2,3130
9470,1845,1,3880
9471,1769,3,930
9471,1358,3,1630
9471,1671,3,280
9472,1649,1,350
9472,1751,2,610
9473,1441,2,1510
9473,1290,1,380
9473,1583,3,1700
9474,1088,1,2100
9474,1181,1,3510
9474,1030,2,360
9475,1298,3,2080
9475,1258,3,300
9475,1222,3,1290
9475,1364,1,1820
9476,1112,1,8550
9476,1040,2,2610
9476,1162,3,6800
9477,1074,3,4150
9477,1046,1,6130
9478,1241,1,990
9478,1211,1,1930
9478,1270,2,960
